kd_lpse,kd_agency,kd_lelang,nama_lpse,nama_agency,kd_paket,nama_paket,nama_panitia,hasil_lelang,nama_pemenang,npwp_pemenang,hps,tgl_pengumuman,nama_satker,nilai_kontrak,tanggal_kontrak,tanggal_akhir_lelang,sumber_dana,tahun_anggaran,kategori,kd_satker,pagu,kd_pemenang,kd_kabupaten,nama_kabupaten,nama_propinsi
12,497001,3251012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3082012,"Peningkatan Jalan Perumahan Lestari dan sekitarnya, Kota Palangka Raya, Provinsi Kalimantan Tengah",P2BJ Bid Perumahan DPU Prov Kalteng TA 2014,727900000,CV. SETIADI TUNGGAL PUTRA,02.978.468.3-711.000,750000000,2013-12-23,Dinas Pekerjaan Umum Prov Kalteng,"","",2014-02-04,APBD,2014,"Pekerjaan Konstruksi",12012,750000000,1560012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3258012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3089012,"Peningkatan Drainase Jalan Cilik Riwut KM 7, Kota Palangka Raya",P2BJ Bid Perumahan DPU Prov Kalteng TA 2014,1455000000,CV. BUDI MULIA JAYA,02.437.800.2-711.000,1500000000,2013-12-23,Dinas Pekerjaan Umum Prov Kalteng,"","",2014-02-04,APBD,2014,"Pekerjaan Konstruksi",12012,1500000000,387012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3255012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3086012,"Peningkatan Drainase G.Obos, Kota Palangka Raya",P2BJ Bid Perumahan DPU Prov Kalteng TA 2014,970000000,CV. GUNUNG MAKMUR,03.134.642.2-711.000,1000000000,2013-12-23,Dinas Pekerjaan Umum Prov Kalteng,"","",2014-02-04,APBD,2014,"Pekerjaan Konstruksi",12012,1000000000,2631012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3077012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2914012,Supervisi Pengembangan Kawasan Perumahan dan Permukiman Perdesaan (Paket 2),P2BJ Bid Perumahan DPU Prov Kalteng TA 2014,395500000,PT. TINGANG INTER NUSA,01.922.306.4-711.000,400000000,2013-12-13,Dinas Pekerjaan Umum Prov Kalteng,"","",2014-02-11,APBD,2014,"Jasa Konsultansi",12012,400000000,2549012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3075012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2912012,Supervisi Kegiatan Perumahan dan Kawasan Permukiman Perkotaan (Paket 2),P2BJ Bid Perumahan DPU Prov Kalteng TA 2014,347347000,CV. ENGGANG PRATAMA CONSULINDO,01.700.139.7-711.000,350000000,2013-12-13,Dinas Pekerjaan Umum Prov Kalteng,"","",2014-02-11,APBD,2014,"Jasa Konsultansi",12012,350000000,2024012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3074012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2911012,Supervisi Kegiatan Perumahan dan Kawasan Permukiman Perkotaan (Paket 1),P2BJ Bid Perumahan DPU Prov Kalteng TA 2014,395065000,CV. MITRA KARYA PRIMA,01.922.035.9-711.000,400000000,2013-12-13,Dinas Pekerjaan Umum Prov Kalteng,"","",2014-02-11,APBD,2014,"Jasa Konsultansi",12012,400000000,1919012,14873,Palangka Raya (Kota),Kalimantan Tengah
114,3999,8527114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7475114,"PEKERJAAN PELAYANAN PENGOPERASIAN ANGKUTAN DI PERAIRAN UNTUK DAERAH MASIH TERTINGGAL DAN/ATAU WILAYAH TERPENCIL TRAYEK R-42 PANGKALAN AMBON TA. 2014 (PELELANGAN TIDAK MENGIKAT)","PANITIA PEKJ.JASA ANGKUTAN LAUT PERINTIS PANGKALAN AMBON TRAYEK R38,R41,R42,R43",10075719728,PT. Pelayaran Dharma Indah,01.528.125.6-941.000,10151226252,2013-12-14,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KELAS I AMBON,"","",2014-01-06,APBN,0,"Jasa Lainnya",155114,10151343079,26114,14748,Jakarta Pusat (Kota),DKI Jakarta
109,7109,2728109,LPSE Kementerian Energi dan Sumber Daya Mineral,Pusat Pendidikan dan Pelatihan Mineral dan Batubara,2160109,Pekerjaaan Layanan Jasa Satuan Pengamanan (SATPAM) Pusat Pendidikan dan Pelatihan Mineral dan Batubara,Panitia Pusat Pendidikan dan Pelatihan Mineral dan Batubara Tahun 2013,1268440800,PT. Masadenta,01.240.855.5-424.000,1484795000,2013-12-12,Pusat Pendidikan dan Pelatihan Mineral dan Batubara,"","",2014-01-06,APBN,0,"Jasa Lainnya",7109,1486560000,312109,14748,Jakarta Pusat (Kota),DKI Jakarta
194,10194,1076194,LPSE Kementerian Tenaga Kerja dan Transmigrasi,Sekretariat Jenderal,1196194,"Pemeliharaan Gedung Blok A, B dan Halaman",Panitia Pengadaan Barang dan Jasa Biro Umum Gatsu,2802915000,PT. FARADHA CAKRA BUANA,03.236.093.5-009.000,3503658000,2013-12-09,Biro Umum gatsu,"","",2014-01-06,APBN,2014,"Jasa Lainnya",49194,3503786000,572194,14752,Jakarta Selatan (Kota),DKI Jakarta
11,540011,11330011,LPSE Kementerian Keuangan,Sekretariat Presiden Jakarta,9876011,Pekerjaan Logistik Perjalanan Presiden RI ke Daerah dan Jabodetabek Tahun 2014,Panitia Pekerjaan Logistik Perjalanan Presiden RI ke Daerah dan Jabodetabek 2014,311146440,cv.ainur,02.817.033.0-077.000,374774400,2013-12-18,Sekretariat Presiden,"","",2013-12-31,APBN,0,Pengadaan Barang,509011,375000000,17774011,14748,Jakarta Pusat (Kota),DKI Jakarta
26,40026,2388026,LPSE Kota Batam,PEMERINTAH KOTA BATAM,2023026,Jasa Cleaning Service dan Peralatan Pembersih Kantor Walikota Batam,Pokja 15,803305000,Purnama Samudra Jaya Mandiri,03.006.614.6-215.000,839681000,2013-12-21,SEKRETARIAT DAERAH KOTA BATAM,"","",2014-01-28,APBD,0,"Jasa Lainnya",130026,840000000,1891026,15064,Batam (Kota),Kepulauan Riau
11,550011,11350011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Kalimantan Selatan,9935011,Pengadaan Satpam Outsourcing pada Kanreg VIII BKN Banjarmasin,PENGADAAN SATPAM OUTSOURCHING,398574000,PT CANDRACA JALA SENA,02.399.214.2-015.000,409860000,2013-12-23,BADAN KEPEGAWAIAN NEGARA KANTOR REGIONAL VIII BANJARMASIN,"","",2014-01-20,APBN,0,"Jasa Lainnya",587011,447120000,4600011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,549011,11334011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Kalimantan Timur,9957011,Pekerjaan Konstruksi Pembangunan Gedung Kantor Pengadilan Agama Tanah Grogot Tahap III (Lanjutan) Tahun Anggaran 2014,Panitia Pembangunan Gedung Kantor Pengadilan Agama Tanah Grogot Tahap III,4995730000,PT. BUANA UTAMA KARYA,03.090.722.4-723.000,4999000000,2013-12-19,Pengadilan Agama Tanah Grogot,"","",2014-01-23,APBN,0,"Pekerjaan Konstruksi",1432011,5000000000,14593011,14748,Jakarta Pusat (Kota),DKI Jakarta
47,5047,6624047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN,5694047,"PEKERJAAN JASA KONTRAK JALAN SERVICE LIFT DAN DUMWATER RUMAH SAKIT UMUM PUSAT FATMAWATI  KEBUTUHAN JANUARI S/D DESEMBER 2014",KELOMPOK KERJA ULP BARANG NON MEDIK RSUP FATMAWATI,616440000,PT. Megah Daspa Sentosa,03.118.493.0-014.000,616761000,2013-12-02,Rumah Sakit Umum Pusat Fatmawati Jakarta,"","",2013-12-20,BLU,0,"Jasa Lainnya",73047,750000000,7863047,14748,Jakarta Pusat (Kota),DKI Jakarta
149,1149,209149,LPSE Kabupaten Parigi Moutong,LPSE KABUPATEN PARIGI MOUTONG,193149,Penyediaan Jasa Kebersihan Kantor/Cleaning Service,POKJA B PERUBAHAN ULP KAB. PARIGI MOUTONG,1191731000,CV. TAGUNU JAYA,02.218.616.7-831.000,1200000000,2013-12-27,Bagian Umum Sekretariat Daerah Kab. Parigi Moutong,"","",2014-01-17,APBD,0,"Jasa Lainnya",34149,1200000000,96149,14921,Parigi Moutong (Kab.),Sulawesi Tengah
69,1069,830069,LPSE Badan Pengkajian dan Penerapan Teknologi,BPPT,619069,CLEANING SERVICE GEDUNG BPPT SERPONG,Pokja Tim Program Dukungan Manajemen dan Pelaksanaan Tugas Teknis lainnya 2013,1399305600,PT.Tunas Tala,01.654.133.6-009.000,1498173600,2013-12-12,BPPT-Jakarta,"","",2014-01-07,APBN,2014,"Jasa Lainnya",1069,1498173600,37069,14748,Jakarta Pusat (Kota),DKI Jakarta
11,546011,11148011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Sumatera Selatan,9797011,Pengadaan Barang dan Jasa Cleaning Service Tahun Anggaran 2014 Kanwil DJP Sumsel dan Kep. Babel,PANITIA PENGADAAN BARANG DAN JASA CLEANING SERVICE KANWIL DJP SUMATERA SELATAN,457908660,CV. MEGA UTAMA,02.779.735.6-301.000,510938347,2013-12-04,KANTOR WILAYAH DJP SUMATERA SELATAN DAN KEPULAUAN BANGKA BELITUNG,"","",2014-01-02,APBN,0,"Jasa Lainnya",1091011,510938347,11429011,14748,Jakarta Pusat (Kota),DKI Jakarta
10,2010,2004010,LPSE Kota Surabaya,LPSE Kota Surabaya,1536010,Pembangunan Gedung Type B (SDN WONOREJO 274),POKJA_V_KKJ,410942000,CV.ALFASINDO PRATAMA,02.170.140.4-609.000,498986000,2013-12-24,Dinas Cipta Karya dan Tata Ruang,"","",2014-02-10,APBD,0,"Pekerjaan Konstruksi",29010,500000000,1448010,14843,Bangkalan (Kab.),Jawa Timur
11,540011,11237011,LPSE Kementerian Keuangan,Sekretariat Presiden Jakarta,9877011,Pekerjaan Pengadaan Makan Petugas Piket dan Lembur Non PNS Periode Bulan Januari s.d. Desember 2014,Panitia Pekerjaan Pengadaan Makan Petugas Piket dan Lembur Non PNS Jan-Des 2014,1197930000,PT. CAKRA WREDHI PRATAMA,01.974.048.9-002.000,1261540000,2013-12-11,Sekretariat Presiden,"","",2013-12-31,APBN,0,Pengadaan Barang,509011,1420000000,6036011,14748,Jakarta Pusat (Kota),DKI Jakarta
10,2010,1969010,LPSE Kota Surabaya,LPSE Kota Surabaya,1517010,Pengadaan Koneksi Internet Kelurahan,POKJA_I_BJ,560000000,PT. TELEKOMUNIKASI INDONESIA TBK,01.000.013.1-093.000,571725000,2013-12-24,Dinas Komunikasi dan Informatika,"","",2014-02-05,APBD,0,"Jasa Lainnya",33010,571725000,1613010,14843,Bangkalan (Kab.),Jawa Timur
81,174081,2069081,LPSE Provinsi Sulawesi Tenggara,KEMENTERIAN PERHUBUNGAN DIRJEN PERHUBUNGAN LAUT,2035081,Pekerjaan Subsidi Pengoperasian Pelayaran Perintis Pangkalan Kendari Kode Trayek R-30 (Lelang Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA PELAYARAN PERINTIS R-30 DAN R-31,4766675053,PT. Intan Pasific Indonesia Lines,02.857.403.6-816.000,4795082652,2013-12-10,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KENDARI,"","",2013-12-31,APBN,2014,"Jasa Lainnya",234081,4796473490,2080081,14960,Kendari (Kota),Sulawesi Tenggara
81,174081,2070081,LPSE Provinsi Sulawesi Tenggara,KEMENTERIAN PERHUBUNGAN DIRJEN PERHUBUNGAN LAUT,2036081,Pekerjaan Subsidi Pengoperasian Pelayaran Perintis Pangkalan Kendari Kode Trayek R-31 (Lelang Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA PELAYARAN PERINTIS R-30 DAN R-31,4496372727,PT. Intan Pasific Indonesia Lines,02.857.403.6-816.000,4520985629,2013-12-10,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KENDARI,"","",2013-12-31,APBN,2014,"Jasa Lainnya",234081,4521662096,2080081,14960,Kendari (Kota),Sulawesi Tenggara
212,3212,1575212,LPSE Kementerian Pertanian,Kementerian Pertanian,1425212,Pengadaan Konsultan Pengawas Pembangunan Gedung Pusat Sosial Ekonomi Dan Kebijakan Pertanian,Pengadaan Konsultasi Perencana Pembangunan Gedung PSE-KP,230037000,CV. Rancang Bangun Cipta,01.845.803.4-404.000,232050000,2013-12-30,Pusat Sosial Ekonomi dan Kebijakan Pertanian Bogor,"","",2014-02-28,APBN,2014,"Jasa Konsultansi",49212,232200000,355212,14752,Jakarta Selatan (Kota),DKI Jakarta
114,3999,8539114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7453114,Subsidi Operasioinal Angkutan Laut Perintis Pangkalan Teluk Bayur Trayek R-3 (Lelang Tidak Mengikat),PANITIA ULP PEKERJAAN PENGOPERASIAN LAUT PERINTIS SUMBAR TA.2014,5998354179,PT.PELAYARAN ARMADA BANDAR BANGUN PERSADA,01.892.093.4-044.000,6002880391,2013-12-17,KESYAHBANDARAN DAN OTORITAS PELABUHAN TELUK BAYUR,"","",2014-02-05,APBN,2014,"Jasa Lainnya",298114,6368151000,10114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,8540114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7454114,Subsidi Operasioinal Angkutan Laut Perintis Pangkalan Teluk Bayur Trayek R-4 (Lelang Tidak Mengikat),PANITIA ULP PEKERJAAN PENGOPERASIAN LAUT PERINTIS SUMBAR TA.2014,10350937550,PT.PELAYARAN ARMADA BANDAR BANGUN PERSADA,01.892.093.4-044.000,10367496791,2013-12-17,KESYAHBANDARAN DAN OTORITAS PELABUHAN TELUK BAYUR,"","",2014-01-30,APBN,2014,"Jasa Lainnya",298114,10606897000,10114,14748,Jakarta Pusat (Kota),DKI Jakarta
11,634011,11146011,LPSE Kementerian Keuangan,BPK RI Perwakilan Provinsi DKI Jakarta,9795011,Pengadaan Jasa Cleaning Service di BPK RI Perwakilan Provinsi DKI Jakarta Tahun Anggaran 2014,ULP Barang/Jasa Pada BPK RI Perwakilan Provinsi DKI Jakarta,1677099600,CV. CAHAYA INTAN,02.655.486.5-017.000,2150128403,2013-12-03,BPK RI Perwakilan Provinsi DKI Jakarta,"","",2014-01-02,APBN,2014,"Jasa Lainnya",524011,2159100000,6478011,14748,Jakarta Pusat (Kota),DKI Jakarta
12,497001,3279012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3112012,"Pengawasan Pembangunan Tribune Stadion Tuah Pahoe",P2BJ DISPORA TA PROV KALTENG 2014,267987000,CV. PRAKARSA DESIGN KONSULTAN,01.854.758.8-711.000,270000000,2013-12-24,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-20,APBD,2014,"Jasa Konsultansi",76012,270000000,1204012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3278012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3111012,Pembangunan Gedung PPLPD,P2BJ DISPORA TA PROV KALTENG 2014,1860184000,CV.KARYA DWIDAYA,01.835.694.9-711.000,1900000000,2013-12-24,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-10,APBD,2014,"Pekerjaan Konstruksi",76012,1900000000,446012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3277012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3110012,Peningkatan Jalan di Bumi Perkemahan Nyaru Menteng,P2BJ DISPORA TA PROV KALTENG 2014,1843000000,CV.MALAWEN,01.576.425.1-711.000,1900000000,2013-12-24,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-04,APBD,2014,"Pekerjaan Konstruksi",76012,1900000000,235012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3224012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3061012,Pengawasan Pembangunan Gedung Olahraga (Indoor) Serba Guna,P2BJ DISPORA TA PROV KALTENG 2014,1374479000,CITRA MULTI CONSULTANT,01.576.343.6-711.000,1380000000,2013-12-18,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-05,APBD,2014,"Jasa Konsultansi",76012,1380000000,1094012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3225012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3062012,Perencanaan Kawasan Olahraga Tuah Pahoe,P2BJ DISPORA TA PROV KALTENG 2014,963572000,PT. CIPTAJASA GITA PRATAMA,01.547.039.6-711.000,972000000,2013-12-18,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-05,APBD,2014,"Jasa Konsultansi",76012,972000000,1157012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3309012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3137012,Pengawasan Peningkatan Jalan Di Bumi Perkemahan Nyaru Menteng,P2BJ DISPORA TA PROV KALTENG 2014,61765000,CV. MITRA KARYA PRIMA,01.922.035.9-711.000,62000000,2013-12-31,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-04,APBD,2014,"Jasa Konsultansi",76012,62000000,1919012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3307012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3135012,Pengawasan Pembangunan Gedung PPLP,P2BJ DISPORA TA PROV KALTENG 2014,61500000,RANCANG MEGAH CONSULTANT,01.576.406.1-711.000,62000000,2013-12-31,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-10,APBD,2014,"Jasa Konsultansi",76012,62000000,2601012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3308012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3136012,Pengawasan Peningkatan Sarana dan Prasarana Sirkuit Balap Motor,P2BJ DISPORA TA PROV KALTENG 2014,61650000,PT. MITRA INDAH MEMBANGUN,02.292.828.7-711.000,62000000,2013-12-31,Dinas Pemuda dan Olahraga Provinsi Kalimantan Tengah,"","",2014-02-04,APBD,2014,"Jasa Konsultansi",76012,62000000,1191012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3072012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2909012,"Pengadaan Ternak Babi Kawasan Kabupaten Kapuas, Pulang Pisau, Barito Timur dan Murung Raya",POKJA I Distannak TA 2014,358818000,CV. SWADAYA JAYA Pusat Kuala Kapuas,01.406.811.8-711.000,359280000,2013-12-12,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-30,APBD,2014,Pengadaan Barang,22012,360000000,1208012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3050012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2887012,Pengadaan Ternak Sapi Potong Kawasan Kabupaten Lamandau dan Sukamara,POKJA I Distannak TA 2014,473400000,CV. PRAWIRA KARYA PERSADA,01.576.238.8-711.000,474300000,2013-12-10,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-21,APBD,2014,Pengadaan Barang,22012,480000000,996012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3049012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2886012,"Pengadaan Ternak Sapi Potong Kawasan Kabupaten Katingan, Kotim dan Seruyan",POKJA I Distannak TA 2014,550000000,CV. KARYA DIBINA,02.437.649.3-711.000,552320000,2013-12-10,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-21,APBD,2014,Pengadaan Barang,22012,560000000,914012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3053012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2890012,"Pengadaan Ternak Sapi Potong, Pakan Konsentrat dan Alat Pendukung Kawasan Kabupaten Pulang Pisau Mendukukng Program Kalteng Besuh",POKJA I Distannak TA 2014,462480000,CV. TALITA,02.676.595.8-711.000,464800000,2013-12-10,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-21,APBD,2014,Pengadaan Barang,22012,465000000,176012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3052012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2889012,"Pengadaan Ternak Sapi Potong, Pakan Konsentrat dan Alat Pendukung Kawasan Kabupaten Kapuas Mendukung Program Kalteng Besuh",POKJA I Distannak TA 2014,462080000,CV. HEKSABASEWUT,02.809.235.1-711.000,464800000,2013-12-10,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-21,APBD,2014,Pengadaan Barang,22012,465000000,170012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3051012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2888012,"Pengadaan Ternak Sapi Potong Kawasan Kabupaten Barito Selatan, Barito Timur, Murung Raya dan Barito Utara",POKJA I Distannak TA 2014,625200000,CV. MAHKOTA APRILIA,31.637.324.0-711.000,632320000,2013-12-10,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-21,APBD,2014,Pengadaan Barang,22012,640000000,2621012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3073012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2910012,"Pengadaan Ternak Babi Kawasan Kabupaten Gunung Mas, Kota Palangka Raya, Katingan dan Kotawaringin Timur",POKJA I Distannak TA 2014,358800000,CV. SWADAYA JAYA Pusat Kuala Kapuas,01.406.811.8-711.000,359280000,2013-12-12,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-30,APBD,2014,Pengadaan Barang,22012,360000000,1208012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3048012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2885012,"Pengadaan Ternak Sapi Potong Kawasan Kabupaten Kapuas, Pulang Pisau, Gunung Mas dan Palangka Raya",POKJA I Distannak TA 2014,782000000,CV. EKA CIPTA JASA,01.407.120.3-711.000,787700000,2013-12-10,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-21,APBD,2014,Pengadaan Barang,22012,800000000,970012,14873,Palangka Raya (Kota),Kalimantan Tengah
56,1056,901056,LPSE Kabupaten Balangan,LPSE Kabupaten Balangan,725056,PEMBUATAN RTH KEC. BATUMANDI LANJUTAN,POKJA V ULP KABUPATEN BALANGAN TAHUN 2014 (CK Bangunan Gedung dan Perumahan),1465575000,CV. JELITA,01.214.238.6-733.000,1500000000,2013-12-31,Dinas Pekerjaan Umum,"","",2014-02-14,APBD,2014,"Pekerjaan Konstruksi",2056,1500000000,7056,14891,Balangan (Kab.),Kalimantan Selatan
56,1056,900056,LPSE Kabupaten Balangan,LPSE Kabupaten Balangan,724056,PEMBUATAN RTH KOMPLEK PERKANTORAN PARINGIN SELATAN LANJUTAN,POKJA V ULP KABUPATEN BALANGAN TAHUN 2014 (CK Bangunan Gedung dan Perumahan),1960000000,CV. YONIA,02.089.778.1-733.000,1895097000,2013-12-31,Dinas Pekerjaan Umum,"","",2014-02-14,APBD,2014,"Pekerjaan Konstruksi",2056,2000000000,430056,14891,Balangan (Kab.),Kalimantan Selatan
11,526011,11166011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Yogyakarta,9814011,"PENGADAAN JASA TENAGA PENGAMANAN/SATPAM",Tim Panitia Pengadaan/Pelelangan Barang/Jasa Kantor Regional I BKN Yogyakarta,405624067,PT. MANUNGGAL KARYA SERVER,02.645.312.6-543.000,492228000,2013-12-05,KANTOR REGIONAL I BADAN KEPEGAWAIAN NEGARA YOGYAKARTA,"","",2013-12-31,APBN,2014,"Jasa Lainnya",595011,496800000,11115011,14748,Jakarta Pusat (Kota),DKI Jakarta
12,497001,3302012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3132012,"Rehab Asrama BLK Buntok = 1 Paket, Lokasi Buntok, Kabupaten Barito Selatan",P2BJ Dinas Tenaga Kerja dan Transmigrasi TA 2013,270915000,CV. TRIO BARU,02.618.708.8-711.000,298200000,2013-12-30,Dinas Tenaga Kerja dan Transmigrasi Provinsi Kalimantan Tengah,"","",2014-01-27,APBD,2014,"Pekerjaan Konstruksi",23012,300000000,1329012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3301012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3131012,"Rehab Kantor BLK Buntok = 1 Paket, Lokasi Buntok, Kabupaten Barito Selatan",P2BJ Dinas Tenaga Kerja dan Transmigrasi TA 2013,327638000,cv.asa jaya,31.683.331.8-714.000,348500000,2013-12-30,Dinas Tenaga Kerja dan Transmigrasi Provinsi Kalimantan Tengah,"","",2014-01-27,APBD,2014,"Pekerjaan Konstruksi",23012,350000000,2678012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3303012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3133012,"Rehab Aula Makarti Tama = 1 Paket, Lokasi Kota Palangka Raya",P2BJ Dinas Tenaga Kerja dan Transmigrasi TA 2013,272476000,CV. TRIO BARU,02.618.708.8-711.000,298700000,2013-12-30,Dinas Tenaga Kerja dan Transmigrasi Provinsi Kalimantan Tengah,"","",2014-01-27,APBD,2014,"Pekerjaan Konstruksi",23012,300000000,1329012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,3231012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,3067012,"Angkutan Beras T+2 (300KK x 42,5Kg x 10 Bulan) = 127.500 Kg, Lokasi Kimtrans Tumbang Telang Siong Kabupaten Barito Timur",P2BJ Dinas Tenaga Kerja dan Transmigrasi TA 2013,303450000,CV. LAGUNA,02.539.176.4-711.000,311578125,2013-12-20,Dinas Tenaga Kerja dan Transmigrasi Provinsi Kalimantan Tengah,"","",2014-01-13,APBN,2014,"Jasa Lainnya",23012,318750000,2540012,14873,Palangka Raya (Kota),Kalimantan Tengah
11,545011,11359011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Sumatera Utara,9850011,PENGADAAN JASA CLEANING SERVICE PADA KANWIL DJP SUMATERA UTARA II TAHUN ANGGARAN 2014,Pokja ULPD Kementerian Keuangan Wilayah Sumatera Utara,397897562,CV. RAHMAT RIZKY,01.973.277.5-124.000,415179662,2013-12-24,Kanwil DJP Sumatera Utara II,"","",2014-01-15,APBN,2014,"Jasa Lainnya",548011,415179662,6049011,14748,Jakarta Pusat (Kota),DKI Jakarta
139,1139,578139,LPSE Kabupaten Bangka Tengah,LPSE Bangka Tengah,495139,Pengadaan Bahan-Bahan Logistik Rumah Sakit,Pokja III,430000000,Karya Akbar,02.481.867.6-315.000,439971000,2013-12-07,RUMAH SAKIT UMUM DAERAH KABUPATEN BANGKA TENGAH,"","",2014-01-09,APBD,2014,Pengadaan Barang,16139,439971000,177139,15059,Bangka Tengah (Kab.),Kep. Bangka Belitung
139,1139,593139,LPSE Kabupaten Bangka Tengah,LPSE Bangka Tengah,512139,Pembangunan Drainase Primer Desa Beruas Kec. Simpang Katis,Pokja III,365090000,CV. SEMUJUR ARTHA MANDIRI,03.182.958.3-315.000,373620000,2013-12-27,DINAS PEKERJAAN UMUM,"","",2014-02-05,APBD,2013,"Pekerjaan Konstruksi",4139,373620000,307139,15059,Bangka Tengah (Kab.),Kep. Bangka Belitung
